,Unnamed: 0,Unnamed: 0_x,name,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
249,249,7,K7C15J3,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,249,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25831.0
250,250,7,K7C15J3,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,250,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,13948.0
251,251,7,K7C15J3,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,251,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_12.vrp,1003.0
252,252,7,K7C15J3,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,252,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117925.0
253,253,7,K7C15J3,7,464,18,24,25,6,7,128,0.2714285714285714,1.3142857142857145,253,K7C15J3,K7E6C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,820.0
254,254,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,254,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1137.0
255,255,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,255,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27514.0
256,256,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,256,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12793.0
257,257,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,257,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp,67889.0
258,258,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,258,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28857.0
259,259,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,259,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67736.0
260,260,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,260,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp,90974.0
261,261,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,261,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6659.0
262,262,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,262,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16003.0
263,263,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,263,K3C10J3,K3E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56528.0
264,264,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,264,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69286.0
265,265,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,265,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,847.0
266,266,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,266,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23606.0
267,267,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,267,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335835.0
268,268,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,268,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,837.0
269,269,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,269,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110651.0
270,270,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,270,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21458.0
271,271,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,271,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n716-k35.vrp,45722.0
272,272,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,272,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1417.0
273,273,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,273,K3C10J3,K3E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,27004.0
274,274,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,274,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64936.0
275,275,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,275,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,861.0
276,276,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,276,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117982.0
277,277,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,277,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,77211.0
278,278,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,278,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8704.0
279,279,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,279,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,823.0
280,280,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,280,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,48832.0
281,281,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,281,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
282,282,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,282,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
283,283,0,K3C10J3,4,566,21,21,26,6,4,100,0.3,1.2333333333333334,283,K3C10J3,K3E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46378.0
284,284,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,284,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n294-k50.vrp,48600.0
285,285,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,285,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162410.0
286,286,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,286,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
287,287,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,287,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39623.0
288,288,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,288,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
289,289,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,289,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,77331.0
290,290,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,290,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14277.0
291,291,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,291,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,17001.0
292,292,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,292,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117906.0
293,293,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,293,K7C10J3,K7E6C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36138.0
294,294,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,294,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87596.0
295,295,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,295,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1165.0
296,296,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,296,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,14095.0
297,297,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,297,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_7.vrp,10382.0
298,298,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,298,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,821.0
299,299,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,299,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,19907.0
300,300,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,300,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,824.0
301,301,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,301,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23745.0
302,302,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,302,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,27037.0
303,303,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,303,K7C10J3,K7E4C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107643.0
304,304,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,304,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11412.0
305,305,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,305,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,521.0
306,306,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,306,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n153-k22.vrp,21670.0
307,307,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,307,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n284-k15.vrp,21264.0
308,308,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,308,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21378.0
309,309,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,309,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13618.0
310,310,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,310,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n289-k60.vrp,97616.0
311,311,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,311,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5776.0
312,312,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,312,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,45319.0
313,313,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,313,K7C10J3,K7E3C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12829.0
314,314,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,314,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46401.0
315,315,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,315,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84692.0
316,316,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,316,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n749-k98.vrp,80623.0
317,317,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,317,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67551.0
318,318,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,318,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11096.0
319,319,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,319,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19830.0
320,320,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,320,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,719.0
321,321,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,321,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31787.0
322,322,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,322,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67974.0
323,323,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,323,K7C10J3,K7E5C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41627.0
324,324,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,324,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110145.0
325,325,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,325,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT11.vrp,1130.0
326,326,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,326,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17408.0
327,327,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,327,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13687.0
328,328,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,328,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44955.0
329,329,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,329,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,829.0
330,330,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,330,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,125577.0
331,331,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,331,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_13.vrp,891.0
332,332,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,332,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25167.0
333,333,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,333,K7C10J3,K7E7C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56178.0
334,334,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,334,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62366.0
335,335,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,335,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69719.0
336,336,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,336,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34828.0
337,337,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,337,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25853.0
338,338,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,338,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91977.0
339,339,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,339,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24940.0
340,340,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,340,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_19.vrp,1398.0
341,341,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,341,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8690.0
342,342,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,342,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1331.0
343,343,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,343,K7C10J3,K7E2C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,65036.0
344,344,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,344,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n641-k35.vrp,66550.0
345,345,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,345,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp,102813.0
346,346,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,346,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp,22508.0
347,347,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,347,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,859.0
348,348,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,348,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp,26650.0
349,349,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,349,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20797.0
350,350,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,350,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,336245.0
351,351,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,351,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29735.0
352,352,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,352,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27709.0
353,353,6,K7C10J3,4,671,20,23,37,5,4,92,0.2571428571428572,1.242857142857143,353,K7C10J3,K7E1C10J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58380.0
354,354,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,354,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117988.0
355,355,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,355,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27806.0
356,356,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,356,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44765.0
357,357,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,357,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n101-k25.vrp,27963.0
358,358,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,358,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36278.0
359,359,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,359,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT6.vrp,549.0
360,360,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,360,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,857.0
361,361,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,361,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12007.0
362,362,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,362,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46326.0
363,363,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,363,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_19.vrp,1382.0
364,364,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,364,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28741.0
365,365,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,365,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77241.0
366,366,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,366,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1041.0
367,367,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,367,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85481.0
368,368,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,368,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,336041.0
369,369,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,369,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,14074.0
370,370,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,370,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1559.0
371,371,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,371,K7C18J3,K7E4C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69439.0
372,372,8,K7C18J3,6,421,21,23,22,4,6,107,0.2857142857142857,1.242857142857143,372,K7C18J3,K7E1C18J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,44893.0
