,Unnamed: 0,Unnamed: 0_x,name,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
253,253,7,K7C15J2,6,528,17,25,25,6,6,121,0.3,1.3571428571428572,253,K7C15J2,K7E6C15J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,833.0
254,254,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,254,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14343.0
255,255,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,255,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,27148.0
256,256,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,256,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5689.0
257,257,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,257,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335785.0
258,258,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,258,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53705.0
259,259,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,259,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13735.0
260,260,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,260,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87721.0
261,261,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,261,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp,118589.0
262,262,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,262,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12035.0
263,263,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,263,K3C10J2,K3E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23652.0
264,264,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,264,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19875.0
265,265,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,265,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,14072.0
266,266,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,266,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp,76832.0
267,267,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,267,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,16988.0
268,268,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,268,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,48764.0
269,269,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,269,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp,88445.0
270,270,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,270,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp,111868.0
271,271,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,271,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26869.0
272,272,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,272,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n284-k15.vrp,21304.0
273,273,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,273,K3C10J2,K3E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31586.0
274,274,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,274,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69050.0
275,275,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,275,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,30004.0
276,276,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,276,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,57667.0
277,277,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,277,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,518.0
278,278,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,278,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11156.0
279,279,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,279,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp,67840.0
280,280,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,280,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,821.0
281,281,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,281,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37341.0
282,282,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,282,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,92065.0
283,283,0,K3C10J2,5,633,21,21,53,5,5,150,0.2666666666666666,1.3333333333333333,283,K3C10J2,K3E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp,26244.0
284,284,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,284,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97163.0
285,285,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,285,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1325.0
286,286,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,286,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,78964.0
287,287,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,287,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37264.0
288,288,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,288,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,819.0
289,289,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,289,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,845.0
290,290,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,290,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,51839.0
291,291,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,291,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23605.0
292,292,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,292,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39642.0
293,293,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,293,K7C10J2,K7E6C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19288.0
294,294,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,294,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20738.0
295,295,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,295,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n172-k51.vrp,46166.0
296,296,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,296,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_15.vrp,1405.0
297,297,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,297,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp,68418.0
298,298,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,298,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,16957.0
299,299,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,299,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp,26647.0
300,300,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,300,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n513-k21.vrp,25189.0
301,301,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,301,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85937.0
302,302,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,302,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp,53431.0
303,303,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,303,K7C10J2,K7E4C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39591.0
304,304,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,304,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26991.0
305,305,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,305,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,28107.0
306,306,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,306,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15231.0
307,307,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,307,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13604.0
308,308,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,308,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT1.vrp,521.0
309,309,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,309,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36148.0
310,310,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,310,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12824.0
311,311,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,311,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,720.0
312,312,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,312,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21645.0
313,313,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,313,K7C10J2,K7E3C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58188.0
314,314,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,314,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194040.0
315,315,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,315,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29964.0
316,316,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,316,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25201.0
317,317,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,317,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49114.0
318,318,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,318,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1037.0
319,319,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,319,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162397.0
320,320,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,320,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n749-k98.vrp,80601.0
321,321,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,321,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,140813.0
322,322,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,322,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67837.0
323,323,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,323,K7C10J2,K7E5C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_6.vrp,8603.0
324,324,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,324,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_9.vrp,521.0
325,325,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,325,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1559.0
326,326,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,326,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148466.0
327,327,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,327,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_13.vrp,896.0
328,328,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,328,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91623.0
329,329,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,329,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87607.0
330,330,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,330,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n502-k39.vrp,69944.0
331,331,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,331,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp,
332,332,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,332,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335624.0
333,333,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,333,K7C10J2,K7E7C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,20080.0
334,334,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,334,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp,44174.0
335,335,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,335,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,71004.0
336,336,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,336,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1043.0
337,337,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,337,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27815.0
338,338,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,338,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6568.0
339,339,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,339,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp,107580.0
340,340,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,340,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28714.0
341,341,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,341,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34479.0
342,342,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,342,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n266-k58.vrp,77165.0
343,343,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,343,K7C10J2,K7E2C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24853.0
344,344,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,344,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,856.0
345,345,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,345,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25831.0
346,346,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,346,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12019.0
347,347,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,347,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11190.0
348,348,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,348,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n219-k73.vrp,117831.0
349,349,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,349,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5819.0
350,350,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,350,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110503.0
351,351,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,351,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14311.0
352,352,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,352,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT10.vrp,1410.0
353,353,6,K7C10J2,6,557,20,22,22,5,6,100,0.2571428571428572,1.3,353,K7C10J2,K7E1C10J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,76755.0
354,354,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,354,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp,19998.0
355,355,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,355,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39688.0
356,356,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,356,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27564.0
357,357,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,357,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n157-k13.vrp,16930.0
358,358,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,358,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,
359,359,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,359,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
360,360,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,360,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28860.0
361,361,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,361,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_6.vrp,8565.0
362,362,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,362,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
363,363,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,363,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,14072.0
364,364,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,364,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp,26727.0
365,365,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,365,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp,23550.0
366,366,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,366,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n101-k25.vrp,27963.0
367,367,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,367,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97136.0
368,368,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,368,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,846.0
369,369,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,369,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n344-k43.vrp,43512.0
370,370,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,370,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91740.0
371,371,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,371,K7C18J2,K7E4C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5822.0
372,372,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,372,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6582.0
373,373,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,373,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,51910.0
374,374,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,374,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp,57118.0
375,375,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,375,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
376,376,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,376,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n209-k16.vrp,31562.0
377,377,8,K7C18J2,3,421,19,22,25,4,3,107,0.3285714285714285,1.2142857142857142,377,K7C18J2,K7E1C18J2,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp,75730.0
